,Q [mm/d],P [mm]
2019-12-02,0.0025866129241384653,0.0
2019-12-03,0.002867330605827911,0.0
2019-12-04,0.0030277407096504514,0.508
2019-12-05,0.0030678432356060865,0.0
2019-12-06,0.003328509654317715,0.0
2019-12-07,0.0033886634432511676,0.0
2019-12-08,0.003408714706228985,2.8448
2019-12-09,0.004712046799787126,3.2765999999999997
2019-12-10,0.004712046799787126,0.0
2019-12-11,0.004230816488319505,0.0
2019-12-12,0.004130560173430417,0.0
2019-12-13,0.004090457647474782,0.0
2019-12-14,0.0040102525955635114,0.0
2019-12-15,0.003669381124940613,0.0
2019-12-16,0.003488919758140255,0.0
2019-12-17,0.003248304602406445,0.0
2019-12-18,0.0031680995504951744,0.0
2019-12-19,0.002867330605827911,0.0
2019-12-20,0.0027871255539166405,0.0
2019-12-21,0.0026868692390275527,0.0
2019-12-22,0.0024462540832937423,0.0
2019-12-23,0.0017845624050257627,0.0
2019-12-24,0.002325946505426837,6.265333333333333
2019-12-25,0.002245741453515567,0.0
2019-12-26,0.002045228823737391,0.0
2019-12-27,0.0021655364016042963,4.862285714285714
2019-12-28,0.001985075034803938,0.0
2019-12-29,0.0018046136680035802,0.0
2019-12-30,0.0017043573531144926,0.0
2019-12-31,0.0015840497752475872,0.0
2020-01-01,0.0016241523012032225,0.0
2020-01-02,0.0016442035641810399,0.0
2020-01-03,0.0015840497752475872,0.0
2020-01-04,0.0015238959863141345,0.0
2020-01-05,0.0015238959863141345,0.0
2020-01-06,0.0015238959863141345,0.0
2020-01-07,0.0015238959863141345,0.0
2020-01-08,0.0014837934603584993,0.0
2020-01-09,0.001503844723336317,0.0
2020-01-10,0.001503844723336317,1.905
2020-01-11,0.001503844723336317,0.0
2020-01-12,0.001503844723336317,0.0
2020-01-13,0.0014436909344028642,0.0
2020-01-14,0.001403588408447229,0.0
2020-01-15,0.001403588408447229,0.0
2020-01-16,0.001543947249291952,1.016
2020-01-17,0.0015840497752475872,0.0
2020-01-18,0.001503844723336317,0.0
2020-01-19,0.0015639985122697696,0.0
2020-01-20,0.001543947249291952,0.0
2020-01-21,0.00172440861609231,4.5296666666666665
2020-01-22,0.0018046136680035802,0.0
2020-01-23,0.0018447161939592154,0.0
2020-01-24,0.0018848187199148505,0.0
2020-01-25,0.0020051262977817557,0.0
2020-01-26,0.0021454851386264787,0.0
2020-01-27,0.0022657927164933837,0.0
2020-01-28,0.0022858439794712017,0.0
2020-01-29,0.002245741453515567,0.0
2020-01-30,0.002045228823737391,0.0
2020-01-31,0.0019650237718261206,0.0
2020-02-01,0.0018848187199148505,0.0
2020-02-02,0.0018046136680035802,0.0
2020-02-03,0.0018848187199148505,0.0
2020-02-04,0.0018046136680035802,0.0
2020-02-05,0.0017444598790701275,0.0
2020-02-06,0.001684306090136675,0.0
2020-02-07,0.0016442035641810399,0.0
2020-02-08,0.0015840497752475872,0.0
2020-02-09,0.0015238959863141345,0.0
2020-02-10,0.001684306090136675,5.08
2020-02-11,0.001684306090136675,1.3335
2020-02-12,0.0014436909344028642,0.0
2020-02-13,0.001363485882491594,0.0
2020-02-14,0.001323383356535959,0.0
2020-02-15,0.0012832808305803238,0.0
2020-02-16,0.0012632295676025063,0.0
2020-02-17,0.0012832808305803238,0.0
2020-02-18,0.0012832808305803238,0.0
2020-02-19,0.0013033320935581414,0.0
2020-02-20,0.0013033320935581414,0.0
2020-02-21,0.0013434346195137763,0.254
2020-02-22,0.0012832808305803238,2.5944285714285713
2020-02-23,0.0012632295676025063,0.0
2020-02-24,0.0012231270416468711,0.0
2020-02-25,0.0012632295676025063,0.0
2020-02-26,0.0013434346195137763,0.0
2020-02-27,0.0014837934603584993,0.0
2020-02-28,0.0015639985122697696,0.0
2020-02-29,0.0016241523012032225,0.0
2020-03-01,0.0016442035641810399,0.0
2020-03-02,0.0017043573531144926,7.62
2020-03-03,0.0018848187199148505,1.2504615384615385
2020-03-04,0.0018447161939592154,0.0
2020-03-05,0.0017845624050257627,0.0
2020-03-06,0.001764511142047945,0.0
2020-03-07,0.001764511142047945,0.0
2020-03-08,0.0061156352082343554,17.145
2020-03-09,0.006356250363968166,0.0
2020-03-10,0.006155737734189991,0.0
2020-03-11,0.006436455415879437,0.0
2020-03-12,0.006877583201391423,1.5874999999999997
2020-03-13,0.0072385059349921385,0.0
2020-03-14,0.0075192236166815845,0.0
2020-03-15,0.007619479931570672,0.0
2020-03-16,0.00763953119454849,0.0
2020-03-17,0.007298659723925591,0.0
2020-03-18,0.007960351402193571,7.5946
2020-03-19,0.007499172353703767,0.0
2020-03-20,0.007278608460947774,0.0
2020-03-21,0.007078095831169598,0.0
2020-03-22,0.007178352146058686,0.0
2020-03-23,0.007418967301792497,0.0
2020-03-24,0.007860095087304482,0.0
2020-03-25,0.008421530450683374,0.0
2020-03-26,0.008080658980060476,0.254
2020-03-27,0.007699684983481943,0.0
2020-03-28,0.007418967301792497,0.0
2020-03-29,0.00705804456819178,0.0
2020-03-30,0.006877583201391423,0.0
2020-03-31,0.006516660467790707,0.0
2020-04-01,0.0058349175265449095,0.0
2020-04-02,0.005113072059343478,0.0
2020-04-03,0.0047521493257427615,0.0
2020-04-04,0.004391226592142045,0.0
2020-04-05,0.004050355121519147,0.0
2020-04-06,0.003769637439829701,0.0
2020-04-07,0.00344881723218462,0.0
2020-04-08,0.0033886634432511676,0.0
2020-04-09,0.003248304602406445,0.0
2020-04-10,0.003087894498583904,0.0
2020-04-11,0.002947535657739181,0.0
2020-04-12,0.002867330605827911,0.0
2020-04-13,0.002726971764983188,0.0
2020-04-14,0.0025665616611606477,0.0
2020-04-15,0.002406151557338107,0.0
2020-04-16,0.0023861002943602896,0.0
2020-04-17,0.0022858439794712017,0.0
2020-04-18,0.0021655364016042963,0.0
2020-04-19,0.0021053826126708436,0.0
2020-04-20,0.001985075034803938,0.0
2020-04-21,0.0020051262977817557,0.0
2020-04-22,0.0019449725088483032,0.0
2020-04-23,0.0018246649309813978,0.0
2020-04-24,0.001403588408447229,0.0
2020-04-25,0.00172440861609231,0.0
2020-04-26,0.0016642548271588575,0.0
2020-04-27,0.0015840497752475872,0.0
2020-04-28,0.0014436909344028642,0.0
2020-04-29,0.0015238959863141345,0.0
2020-04-30,0.0014637421973806818,0.0
2020-05-01,0.0014436909344028642,0.0
2020-05-02,0.0013434346195137763,0.0
2020-05-03,0.0012231270416468711,0.0
2020-05-04,0.001183024515691236,0.0
2020-05-05,0.0012231270416468711,0.0
2020-05-06,0.0011028194637799657,0.0
2020-05-07,0.001042665674846513,0.0
2020-05-08,0.000862204308046155,0.0
2020-05-09,0.0009624606229352428,0.0
2020-05-10,0.0010627169378243306,0.0
2020-05-11,0.0008822555710239725,0.0
2020-05-12,0.0008020505191127024,0.0
2020-05-13,0.0006416404152901619,0.0
2020-05-14,0.0006416404152901619,0.0
2020-05-15,0.0009223580969796077,0.0
2020-05-16,0.0009023068340017901,0.0
2020-05-17,0.000862204308046155,0.0
2020-05-18,0.0007819992561348848,0.0
2020-05-19,0.0007819992561348848,0.0
2020-05-20,0.0006416404152901619,0.0
2020-05-21,0.0006416404152901619,0.0
2020-05-22,0.0005413841004010741,0.0
2020-05-23,0.0006215891523123444,0.0
2020-05-24,0.000681742941245797,0.0
2020-05-25,0.0006616916782679795,0.0
2020-05-26,0.0006215891523123444,0.0
2020-05-27,0.0005614353633788917,0.0
2020-05-28,0.0005814866263567092,0.0
2020-05-29,0.0005012815744454389,0.0
2020-05-30,0.0005213328374232565,0.0
2020-05-31,0.0005012815744454389,0.254
2020-06-01,0.0004010252595563512,0.0
2020-06-02,0.00042107652253416876,0.0
2020-06-03,0.00036092273360071605,0.0
2020-06-04,0.0003408714706228985,0.0
2020-06-05,0.0002807176816894459,0.0
2020-06-06,0.0003007689446672634,0.0
2020-06-07,0.00026066641871162825,0.0
2020-06-08,0.00026066641871162825,0.0
2020-06-09,0.00032082020764508096,0.0
2020-06-10,0.00022056389275599314,0.0
2020-06-11,0.00018046136680035802,0.0
2020-06-12,0.00016041010382254048,0.0
2020-06-13,0.00016041010382254048,0.0
2020-06-14,0.00014035884084472294,0.0
2020-06-15,0.0002005126297781756,0.9313333333333333
2020-06-16,0.0002406151557338107,0.0
2020-06-17,0.00026066641871162825,0.0
2020-06-18,0.0002807176816894459,0.0
2020-06-19,0.0002406151557338107,0.0
2020-06-20,0.00032082020764508096,0.0
2020-06-21,0.0003007689446672634,0.0
2020-06-22,0.0002406151557338107,0.0
2020-06-23,0.00022056389275599314,0.0
2020-06-24,0.00018046136680035802,0.0
2020-06-25,0.00018046136680035802,0.0
2020-06-26,0.00016041010382254048,0.0
2020-06-27,0.00014035884084472294,0.0
2020-06-28,0.00016041010382254048,0.0
2020-06-29,0.00018046136680035802,0.0
2020-06-30,0.00014035884084472294,0.0
2020-07-01,0.00014035884084472294,0.0
2020-07-02,0.0002406151557338107,7.704666666666665
2020-07-03,0.00022056389275599314,0.0
2020-07-04,0.0002005126297781756,0.0
2020-07-05,0.00014035884084472294,0.0
2020-07-06,0.0001002563148890878,0.0
2020-07-07,8.020505191127024e-05,0.0
2020-07-08,8.020505191127024e-05,0.0
2020-07-09,0.0001002563148890878,0.0
2020-07-10,0.0001002563148890878,5.968999999999999
2020-07-11,8.020505191127024e-05,0.3175
2020-07-12,8.020505191127024e-05,0.5503333333333333
2020-07-13,6.015378893345268e-05,0.0
2020-07-14,6.015378893345268e-05,0.0
2020-07-15,6.015378893345268e-05,2.8363333333333336
2020-07-16,8.020505191127024e-05,22.563666666666666
2020-07-17,0.0001002563148890878,0.0
2020-07-18,8.020505191127024e-05,0.0
2020-07-19,8.020505191127024e-05,0.0
2020-07-20,6.015378893345268e-05,0.0
2020-07-21,6.015378893345268e-05,0.0
2020-07-22,8.020505191127024e-05,26.585333333333335
2020-07-23,0.00014035884084472294,0.6773333333333333
2020-07-24,0.0003007689446672634,1.651
2020-07-25,0.00026066641871162825,0.9525
2020-07-26,0.00018046136680035802,0.0
2020-07-27,0.00016041010382254048,0.0
2020-07-28,0.00012030757786690535,0.5715
2020-07-29,0.0001002563148890878,0.0
2020-07-30,6.015378893345268e-05,0.0
2020-07-31,4.010252595563512e-05,0.0
2020-08-01,0.00012030757786690535,4.1275
2020-08-02,0.0004010252595563512,1.2065000000000001
2020-08-03,0.0003408714706228985,0.0
2020-08-04,0.0002406151557338107,0.0
2020-08-05,0.00018046136680035802,0.0
2020-08-06,0.00014035884084472294,1.524
2020-08-07,0.00014035884084472294,0.0
2020-08-08,0.0001002563148890878,0.0
2020-08-09,8.020505191127024e-05,0.0
2020-08-10,6.015378893345268e-05,0.0
2020-08-11,6.015378893345268e-05,0.0
2020-08-12,6.015378893345268e-05,0.0
2020-08-13,6.015378893345268e-05,0.0
2020-08-14,4.010252595563512e-05,3.7253333333333334
2020-08-15,6.015378893345268e-05,0.4656666666666667
2020-08-16,6.015378893345268e-05,0.762
2020-08-17,6.015378893345268e-05,0.0
2020-08-18,4.010252595563512e-05,0.0
2020-08-19,4.010252595563512e-05,0.0
2020-08-20,2.005126297781756e-05,0.0
2020-08-21,2.005126297781756e-05,0.0
2020-08-22,4.010252595563512e-05,0.508
2020-08-23,6.015378893345268e-05,0.0
2020-08-24,4.010252595563512e-05,0.0
2020-08-25,4.010252595563512e-05,0.0
2020-08-26,2.005126297781756e-05,0.0
2020-08-27,2.005126297781756e-05,0.0
2020-08-28,2.005126297781756e-05,5.609166666666667
2020-08-29,4.010252595563512e-05,0.0
2020-08-30,6.015378893345268e-05,0.0
2020-08-31,0.00012030757786690535,1.1792857142857145
2020-09-01,0.00012030757786690535,0.254
2020-09-02,0.0001002563148890878,0.0
2020-09-03,8.020505191127024e-05,0.0
2020-09-04,6.015378893345268e-05,0.0
2020-09-05,4.010252595563512e-05,0.0
2020-09-06,2.005126297781756e-05,0.0
2020-09-07,2.005126297781756e-05,0.0
2020-09-08,4.010252595563512e-05,0.0
2020-09-09,6.015378893345268e-05,0.0
2020-09-10,6.015378893345268e-05,0.0
2020-09-11,8.020505191127024e-05,0.0
2020-09-12,8.020505191127024e-05,0.0
2020-09-13,8.020505191127024e-05,0.0
2020-09-14,8.020505191127024e-05,0.0
2020-09-15,8.020505191127024e-05,0.0
2020-09-16,0.0001002563148890878,0.0
2020-09-17,6.015378893345268e-05,0.0
2020-09-18,4.010252595563512e-05,0.0
2020-09-19,4.010252595563512e-05,0.0
2020-09-20,2.005126297781756e-05,0.0
2020-09-21,2.005126297781756e-05,0.0
2020-09-22,2.005126297781756e-05,0.0
2020-09-23,2.005126297781756e-05,0.0
2020-09-24,0.0,0.0
2020-09-25,0.0,0.0
2020-09-26,0.0,0.0
2020-09-27,0.0,0.0
2020-09-28,0.0,0.0
2020-09-29,0.0,0.0
2020-09-30,0.0,0.0
2020-10-01,0.0,0.0
2020-10-02,0.0,0.0
2020-10-03,0.0,0.0
2020-10-04,0.0,0.0
2020-10-05,0.0,0.0
2020-10-06,0.0,0.0
2020-10-07,0.0,0.0
2020-10-08,0.0,0.0
2020-10-09,0.0,0.0
2020-10-10,0.0,0.0
2020-10-11,0.0,0.0
2020-10-12,0.0,0.0
2020-10-13,0.0,0.0
2020-10-14,0.0,0.0
2020-10-15,0.0,0.0
2020-10-16,0.0,0.0
2020-10-17,0.0,0.0
2020-10-18,0.0,0.0
2020-10-19,0.0,0.0
2020-10-20,0.0,0.0
2020-10-21,0.0,0.0
2020-10-22,0.0,0.0
2020-10-23,0.0,0.0
2020-10-24,0.0,0.0
2020-10-25,0.0,0.0
2020-10-26,0.0,0.8466666666666667
2020-10-27,0.0,0.0
2020-10-28,0.0,0.0
2020-10-29,0.0,0.0
2020-10-30,0.0,0.0
2020-10-31,0.0,0.0
2020-11-01,0.0,0.0
2020-11-02,0.0,0.0
2020-11-03,0.0,0.0
2020-11-04,0.0,0.0
2020-11-05,0.0,0.0
2020-11-06,0.0,0.0
2020-11-07,0.0,1.6933333333333334
2020-11-08,0.0,0.0
2020-11-09,0.0,0.0
2020-11-10,0.0,0.0
2020-11-11,0.0,0.0
2020-11-12,0.0,0.0
2020-11-13,0.0,0.0
2020-11-14,0.0,0.0
2020-11-15,0.0,0.0
2020-11-16,0.0,0.0
2020-11-17,0.0,0.0
2020-11-18,0.0,0.0
2020-11-19,0.0,0.0
2020-11-20,0.0,0.0
2020-11-21,0.0,0.0
2020-11-22,0.0,0.0
2020-11-23,0.0,0.0
2020-11-24,0.0,0.0
2020-11-25,0.0,0.0
2020-11-26,0.0,0.0
2020-11-27,0.0,0.0
2020-11-28,0.0,0.0
2020-11-29,0.0,0.0
2020-11-30,0.0,0.0
2020-12-01,0.0,0.0
2020-12-02,0.0,0.0
2020-12-03,0.0,0.0
2020-12-04,0.0,0.0
2020-12-05,0.0,0.0
2020-12-06,0.0,0.0
2020-12-07,0.0,0.0
2020-12-08,0.0,0.0
2020-12-09,0.0,0.0
2020-12-10,2.005126297781756e-05,8.805333333333333
2020-12-11,0.0,0.0
2020-12-12,0.0,0.0
2020-12-13,2.005126297781756e-05,0.0
2020-12-14,2.005126297781756e-05,0.0
2020-12-15,2.005126297781756e-05,0.0
2020-12-16,2.005126297781756e-05,0.0
2020-12-17,2.005126297781756e-05,0.0
2020-12-18,2.005126297781756e-05,0.0
2020-12-19,2.005126297781756e-05,0.0
2020-12-20,4.010252595563512e-05,0.0
2020-12-21,4.010252595563512e-05,0.0
2020-12-22,4.010252595563512e-05,0.0
2020-12-23,4.010252595563512e-05,0.0
2020-12-24,4.010252595563512e-05,0.0
2020-12-25,6.015378893345268e-05,0.0
2020-12-26,6.015378893345268e-05,0.0
2020-12-27,6.015378893345268e-05,0.0
2020-12-28,0.0001002563148890878,0.0
2020-12-29,8.020505191127024e-05,0.0
2020-12-30,8.020505191127024e-05,0.0
2020-12-31,6.015378893345268e-05,0.0
2021-01-01,6.015378893345268e-05,0.0
2021-01-02,6.015378893345268e-05,0.0
2021-01-03,6.015378893345268e-05,0.0
2021-01-04,6.015378893345268e-05,0.0
2021-01-05,6.015378893345268e-05,0.0
2021-01-06,4.010252595563512e-05,0.0
2021-01-07,4.010252595563512e-05,0.0
2021-01-08,4.010252595563512e-05,0.0
2021-01-09,4.010252595563512e-05,0.0
2021-01-10,4.010252595563512e-05,0.0
2021-01-11,4.010252595563512e-05,0.0
2021-01-12,4.010252595563512e-05,0.0
2021-01-13,4.010252595563512e-05,0.0
2021-01-14,4.010252595563512e-05,0.0
2021-01-15,4.010252595563512e-05,0.0
2021-01-16,4.010252595563512e-05,0.0
2021-01-17,4.010252595563512e-05,0.0
2021-01-18,4.010252595563512e-05,0.0
2021-01-19,6.015378893345268e-05,0.0
2021-01-20,0.0001002563148890878,8.720666666666666
2021-01-21,0.00016041010382254048,4.910666666666667
2021-01-22,0.00016041010382254048,0.0
2021-01-23,0.00014035884084472294,0.0
2021-01-24,0.00016041010382254048,0.746125
2021-01-25,0.00016041010382254048,2.0574
2021-01-26,0.00018046136680035802,3.026833333333333
2021-01-27,0.0002005126297781756,0.0
2021-01-28,0.0002005126297781756,0.0
2021-01-29,0.00022056389275599314,0.0
2021-01-30,0.0002406151557338107,0.0
2021-01-31,0.0002406151557338107,0.0
2021-02-01,0.0002406151557338107,0.0
2021-02-02,0.0002406151557338107,0.0
2021-02-03,0.0002005126297781756,0.0
2021-02-04,0.00014035884084472294,0.0
2021-02-05,0.00012030757786690535,0.0
2021-02-06,0.00012030757786690535,0.0
2021-02-07,0.00012030757786690535,0.0
2021-02-08,0.00012030757786690535,0.0
2021-02-09,0.00012030757786690535,0.0
2021-02-10,0.00012030757786690535,0.0
2021-02-11,0.00012030757786690535,0.0
2021-02-12,0.00012030757786690535,0.0
2021-02-13,0.0001002563148890878,0.0
2021-02-14,0.00012030757786690535,1.8626666666666667
2021-02-15,0.0001002563148890878,0.0
2021-02-16,0.00012030757786690535,0.0
2021-02-17,0.00012030757786690535,0.0
2021-02-18,0.00012030757786690535,0.0
2021-02-19,0.00012030757786690535,0.0
2021-02-20,0.00012030757786690535,0.0
2021-02-21,0.00012030757786690535,0.0
2021-02-22,0.00012030757786690535,0.0
2021-02-23,0.00012030757786690535,0.0
2021-02-24,0.00012030757786690535,0.0
2021-02-25,0.00012030757786690535,0.0
2021-02-26,0.00012030757786690535,0.0
2021-02-27,0.00012030757786690535,0.0
2021-02-28,0.00012030757786690535,0.0
2021-03-01,0.00012030757786690535,0.0
2021-03-02,0.00012030757786690535,0.0
2021-03-03,0.00012030757786690535,0.0
2021-03-04,0.00012030757786690535,0.0
2021-03-05,0.00012030757786690535,0.0
2021-03-06,0.00012030757786690535,0.0
2021-03-07,0.0001002563148890878,0.0
2021-03-08,0.0001002563148890878,0.0
2021-03-09,0.0001002563148890878,0.0
2021-03-10,0.0001002563148890878,0.0
2021-03-11,0.0001002563148890878,0.0
2021-03-12,0.0001002563148890878,0.0
2021-03-13,0.0001002563148890878,0.254
2021-03-14,0.0001002563148890878,0.0
2021-03-15,0.0001002563148890878,0.0
2021-03-16,0.0001002563148890878,0.0
2021-03-17,0.0001002563148890878,0.0
2021-03-18,0.0001002563148890878,0.0
2021-03-19,0.0001002563148890878,0.0
2021-03-20,0.0001002563148890878,0.0
2021-03-21,0.0001002563148890878,0.0
2021-03-22,8.020505191127024e-05,0.0
2021-03-23,8.020505191127024e-05,4.953
2021-03-24,8.020505191127024e-05,0.508
2021-03-25,8.020505191127024e-05,0.0
2021-03-26,8.020505191127024e-05,0.0
2021-03-27,8.020505191127024e-05,0.0
2021-03-28,8.020505191127024e-05,0.0
2021-03-29,8.020505191127024e-05,0.0
2021-03-30,8.020505191127024e-05,0.0
2021-03-31,6.015378893345268e-05,0.0
2021-04-01,6.015378893345268e-05,0.0
2021-04-02,6.015378893345268e-05,0.0
2021-04-03,6.015378893345268e-05,0.0
2021-04-04,6.015378893345268e-05,0.0
2021-04-05,6.015378893345268e-05,0.0
2021-04-06,6.015378893345268e-05,0.0
2021-04-07,6.015378893345268e-05,0.0
2021-04-08,6.015378893345268e-05,0.0
2021-04-09,6.015378893345268e-05,0.0
2021-04-10,6.015378893345268e-05,0.0
2021-04-11,6.015378893345268e-05,0.0
2021-04-12,6.015378893345268e-05,0.0
2021-04-13,4.010252595563512e-05,0.0
2021-04-14,4.010252595563512e-05,0.0
2021-04-15,4.010252595563512e-05,0.0
2021-04-16,4.010252595563512e-05,0.0
2021-04-17,4.010252595563512e-05,0.0
2021-04-18,4.010252595563512e-05,0.0
2021-04-19,4.010252595563512e-05,0.0
2021-04-20,4.010252595563512e-05,0.0
2021-04-21,4.010252595563512e-05,0.0
2021-04-22,4.010252595563512e-05,0.0
2021-04-23,4.010252595563512e-05,0.0
2021-04-24,4.010252595563512e-05,0.0
2021-04-25,2.005126297781756e-05,0.0
2021-04-26,2.005126297781756e-05,0.0
2021-04-27,2.005126297781756e-05,0.889
2021-04-28,2.005126297781756e-05,0.0
2021-04-29,4.010252595563512e-05,0.0
2021-04-30,2.005126297781756e-05,0.0
2021-05-01,2.005126297781756e-05,0.0
2021-05-02,2.005126297781756e-05,0.0
2021-05-03,2.005126297781756e-05,0.0
2021-05-04,2.005126297781756e-05,0.0
2021-05-05,2.005126297781756e-05,0.0
2021-05-06,2.005126297781756e-05,0.0
2021-05-07,0.0,0.0
2021-05-08,0.0,0.0
2021-05-09,0.0,0.0
2021-05-10,0.0,0.0
2021-05-11,0.0,0.0
2021-05-12,0.0,0.0
2021-05-13,0.0,0.0
2021-05-14,0.0,0.0
2021-05-15,0.0,0.0
2021-05-16,0.0,0.0
2021-05-17,0.0,0.0
2021-05-18,0.0,0.0
2021-05-19,0.0,0.0
2021-05-20,0.0,0.0
2021-05-21,0.0,0.6773333333333333
2021-05-22,0.0,0.0
2021-05-23,0.0,0.0
2021-05-24,0.0,0.0
2021-05-25,0.0,0.0
2021-05-26,0.0,0.0
2021-05-27,0.0,0.0
2021-05-28,0.0,0.0
2021-05-29,0.0,0.0
2021-05-30,0.0,0.0
2021-05-31,0.0,0.0
2021-06-01,0.0,0.0
2021-06-02,0.0,0.0
2021-06-03,0.0,0.0
2021-06-04,0.0,0.0
2021-06-05,0.0,0.0
2021-06-06,0.0,0.0
2021-06-07,0.0,0.0
2021-06-08,0.0,0.0
2021-06-09,0.0,0.0
2021-06-10,0.0,0.0
2021-06-11,0.0,0.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,0.0,0.0
2021-06-15,0.0,0.0
2021-06-16,0.0,0.0
2021-06-17,0.0,0.0
2021-06-18,0.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,0.0,0.0
2021-06-22,0.0,0.0
2021-06-23,0.0,0.0
2021-06-24,0.0,0.0
2021-06-25,0.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,0.0,0.0
2021-06-29,0.0,0.0
2021-06-30,0.0,0.0
2021-07-01,0.0,0.3556
2021-07-02,0.0,0.3175
2021-07-03,0.0,34.586333333333336
2021-07-04,0.0,43.02125
2021-07-05,0.0,0.9144
2021-07-06,0.0,0.254
2021-07-07,0.0,0.0
2021-07-08,0.0,0.0
2021-07-09,0.0,0.0
2021-07-10,0.0,11.218333333333334
2021-07-11,0.0,4.953
2021-07-12,0.0,0.0
2021-07-13,0.0,2.5399999999999996
2021-07-14,0.0,0.0
2021-07-15,0.0,4.868333333333333
2021-07-16,0.0,11.43
2021-07-17,0.0,0.254
2021-07-18,4.010252595563512e-05,13.716000000000001
2021-07-19,0.001503844723336317,0.254
2021-07-20,0.001403588408447229,12.954
2021-07-21,0.0009624606229352428,0.0
2021-07-22,0.0006616916782679795,12.742333333333335
2021-07-23,0.0006015378893345268,1.0583333333333333
2021-07-24,0.0005614353633788917,6.237111111111111
2021-07-25,0.000862204308046155,3.344333333333333
2021-07-26,0.0008020505191127024,0.381
2021-07-27,0.0006215891523123444,1.016
2021-07-28,0.0005012815744454389,12.276666666666666
2021-07-29,0.0004010252595563512,0.0
2021-07-30,0.0003408714706228985,0.0
2021-07-31,0.0003007689446672634,0.0
2021-08-01,0.00022056389275599314,2.074333333333333
2021-08-02,0.00026066641871162825,0.508
2021-08-03,0.0003809739965785336,0.0
2021-08-04,0.0004411277855119863,0.0
2021-08-05,0.0005413841004010741,0.254
2021-08-06,0.0005814866263567092,0.508
2021-08-07,0.0005814866263567092,0.0
2021-08-08,0.0006015378893345268,2.50825
2021-08-09,0.0006215891523123444,0.0
2021-08-10,0.0006215891523123444,6.434666666666668
2021-08-11,0.0007017942042236145,0.0
2021-08-12,0.0006416404152901619,1.7145000000000001
2021-08-13,0.0005814866263567092,0.0
2021-08-14,0.0007218454672014321,4.557888888888889
2021-08-15,0.001403588408447229,0.0
2021-08-16,0.002225690190537749,13.493749999999999
2021-08-17,0.004110508910452599,2.8363333333333336
2021-08-18,0.003809739965785336,0.0
2021-08-19,0.0032683558653842618,0.0
2021-08-20,0.003047791972628269,0.0
2021-08-21,0.0028272280798722757,0.0
2021-08-22,0.002646766713071918,0.0
2021-08-23,0.002406151557338107,1.23825
2021-08-24,0.0021655364016042963,0.0
2021-08-25,0.0020051262977817557,0.0
2021-08-26,0.0018046136680035802,0.0
2021-08-27,0.001684306090136675,0.0
2021-08-28,0.0015840497752475872,0.0
2021-08-29,0.0014236396714250466,0.381
2021-08-30,0.001363485882491594,0.0
2021-08-31,0.001363485882491594,2.6387777777777774
2021-09-01,0.001363485882491594,0.0
2021-09-02,0.0011629732527134184,0.0
2021-09-03,0.0010827682008021481,0.0
2021-09-04,0.0010025631488908779,0.0
2021-09-05,0.0009825118859130603,2.1378333333333335
2021-09-06,0.0009424093599574253,0.635
2021-09-07,0.0009023068340017901,2.6246666666666667
2021-09-08,0.0008421530450683375,0.0
2021-09-09,0.0007819992561348848,0.0
2021-09-10,0.0007619479931570672,0.0
2021-09-11,0.0007218454672014321,0.0
2021-09-12,0.0007619479931570672,0.0
2021-09-13,0.0008020505191127024,0.0
2021-09-14,0.0007619479931570672,0.0
2021-09-15,0.0007218454672014321,0.0
2021-09-16,0.0007017942042236145,0.0
2021-09-17,0.000681742941245797,0.0
2021-09-18,0.0006616916782679795,0.7196666666666666
2021-09-19,0.0006416404152901619,0.381
2021-09-20,0.0005814866263567092,0.0
2021-09-21,0.0005413841004010741,0.0
2021-09-22,0.0005213328374232565,0.0
2021-09-23,0.0006215891523123444,5.0376666666666665
2021-09-24,0.0005614353633788917,0.0
2021-09-25,0.0005413841004010741,0.381
2021-09-26,0.0005413841004010741,1.608666666666667
2021-09-27,0.0005012815744454389,0.0
2021-09-28,0.00046117904848980384,0.0
2021-09-29,0.00042107652253416876,0.0
2021-09-30,0.0005814866263567092,8.8265
2021-10-01,0.0005213328374232565,0.0
2021-10-02,0.0004411277855119863,0.0
2021-10-03,0.0004010252595563512,0.0
2021-10-04,0.0004010252595563512,0.254
2021-10-05,0.0003809739965785336,0.7196666666666666
2021-10-06,0.0003809739965785336,0.0
2021-10-07,0.00036092273360071605,0.0
2021-10-08,0.0003408714706228985,0.0
2021-10-09,0.00032082020764508096,0.0
2021-10-10,0.00032082020764508096,0.0
2021-10-11,0.0003007689446672634,0.0
2021-10-12,0.00032082020764508096,0.0
2021-10-13,0.0003408714706228985,0.0
2021-10-14,0.0003408714706228985,0.0
2021-10-15,0.00032082020764508096,0.0
2021-10-16,0.00032082020764508096,0.0
2021-10-17,0.00032082020764508096,0.0
2021-10-18,0.0003007689446672634,0.0
2021-10-19,0.0003007689446672634,0.0
2021-10-20,0.00036092273360071605,0.0
2021-10-21,0.0003408714706228985,0.0
2021-10-22,0.0003408714706228985,0.0
2021-10-23,0.00032082020764508096,0.0
2021-10-24,0.0003007689446672634,0.0
2021-10-25,0.0003007689446672634,0.0
